fq_name	module	kind	uses_sorry	pretty_type_uncurried	pretty_type_unfolded	unfold_status
LRA.Set.MathlibZFSet.IsFuncIffFunctional	LRA.Set.Constructions.Mathlib.ZFSet.FunctionSets	theorem	true	∀ (domain codomain relation : ZFSet),   Iff (domain.IsFunc codomain relation)     (And (ZFSet.instPartialOrder.le relation (domain.prod codomain))       (And (LRA.Set.IsTotalOn ZFSet relation domain) (LRA.Set.IsSingleValued ZFSet ZFSet relation)))	∀ (domain codomain relation : ZFSet),   Iff     (And       (ZFSet.instPartialOrder.toPreorder.1.le relation         (Quot.lift           (fun x =>             Quot.mk PSet.setoid.r               (PSet.sep                 (fun y =>                   (fun z =>                       Exists fun a =>                         And (SetLike.instMembership.mem domain a)                           (Exists fun b =>                             And (SetLike.instMembership.mem codomain b)                               (And (Eq z (a.pair b)) ((fun x x_1 => True) a b))))                     (ZFSet.mk y))                 x))           ⋯ (ZFSet.instUnion.union domain codomain).powerset.powerset))       (∀ (z : ZFSet),         SetLike.instMembership.1 domain z →           Exists fun x =>             And               ((fun w =>                   SetLike.instMembership.1 relation                     (ZFSet.instInsert.1 (ZFSet.instSingleton.1 z)                       (ZFSet.instSingleton.1 (ZFSet.instInsert.insert z (ZFSet.instSingleton.singleton w)))))                 x)               (∀ (y : ZFSet),                 SetLike.instMembership.1 relation                     (ZFSet.instInsert.1 (ZFSet.instSingleton.1 z)                       (ZFSet.instSingleton.1 (ZFSet.instInsert.insert z (ZFSet.instSingleton.singleton y)))) →                   Eq y x)))     (And       (ZFSet.instPartialOrder.toPreorder.1.le relation         (Quot.lift           (fun x =>             Quot.mk PSet.setoid.1               (PSet.mk                 (Subtype fun a =>                   (fun y =>                       (fun z =>                           Exists fun a =>                             And (SetLike.instMembership.mem domain a)                               (Exists fun b =>                                 And (SetLike.instMembership.mem codomain b)                                   (And (Eq z (a.pair b)) ((fun x x_1 => True) a b))))                         (ZFSet.mk y))                     (x.Func a))                 fun y => x.Func y.val))           ⋯ (Quotient.map PSet.powerset ZFSet.powerset._proof_1 (ZFSet.instUnion.union domain codomain).powerset)))       (And         (∀ (input : ZFSet),           SetLike.instMembership.1 domain input →             Exists fun output =>               SetLike.instMembership.1 relation (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input output))         (∀ (input firstOutput secondOutput : ZFSet),           SetLike.instMembership.1 relation (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input firstOutput) →             SetLike.instMembership.1 relation (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input secondOutput) →               Eq firstOutput secondOutput)))	ok
LRA.Set.MathlibZFSet.IsPairwiseOfSubsetProd	LRA.Set.Constructions.Mathlib.ZFSet.FunctionSets	theorem	true	∀ {domain codomain relation : ZFSet},   ZFSet.instPartialOrder.le relation (domain.prod codomain) → LRA.Set.IsPairwise ZFSet ZFSet relation	∀ {domain codomain relation : ZFSet},   ZFSet.instPartialOrder.toPreorder.1.le relation       (Quot.lift         (fun x =>           Quot.mk PSet.setoid.1             (PSet.mk               (Subtype fun a =>                 (fun y =>                     (fun z =>                         Exists fun a =>                           And (SetLike.instMembership.mem domain a)                             (Exists fun b =>                               And (SetLike.instMembership.mem codomain b)                                 (And (Eq z (a.pair b)) ((fun x x_1 => True) a b))))                       (ZFSet.mk y))                   (x.Func a))               fun y => x.Func y.val))         ⋯ (Quotient.map PSet.powerset ZFSet.powerset._proof_1 (ZFSet.instUnion.union domain codomain).powerset)) →     ∀ (member : ZFSet),       SetLike.instMembership.1 relation member →         Exists fun input => Exists fun output => Eq member (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input output)	ok
LRA.Set.MathlibZFSet.RelatesMapIff	LRA.Set.Constructions.Mathlib.ZFSet.FunctionSets	theorem	true	∀ (f : ZFSet → ZFSet) [inst : ZFSet.Definable₁ f] (over input output : ZFSet),   Iff (LRA.Set.Relates (ZFSet.map f over) input output)     (And (SetLike.instMembership.mem over input) (Eq (f input) output))	∀ (f : ZFSet → ZFSet) [inst : ZFSet.Definable 1 fun s => f (s 0)] (over input output : ZFSet),   Iff     (SetLike.instMembership.1       ((let r := ZFSet.Definable₁.out fun y => y.pair (f y);         Quotient.map (PSet.image r) ⋯)         over)       (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input output))     (And (SetLike.instMembership.1 over input) (Eq (f input) output))	ok
LRA.Set.MathlibZFSet.MapIsFunctionalSet	LRA.Set.Constructions.Mathlib.ZFSet.FunctionSets	theorem	true	∀ (f : ZFSet → ZFSet) [inst : ZFSet.Definable₁ f] (over : ZFSet), LRA.Set.IsFunctionalSet ZFSet ZFSet (ZFSet.map f over)	∀ (f : ZFSet → ZFSet) [inst : ZFSet.Definable 1 fun s => f (s 0)] (over : ZFSet),   And     (∀ (member : ZFSet),       SetLike.instMembership.1           ((let r := ZFSet.Definable₁.out fun y => y.pair (f y);             Quotient.map (PSet.image r) ⋯)             over)           member →         Exists fun input => Exists fun output => Eq member (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input output))     (∀ (input firstOutput secondOutput : ZFSet),       SetLike.instMembership.1           ((let r := ZFSet.Definable₁.out fun y => y.pair (f y);             Quotient.map (PSet.image r) ⋯)             over)           (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input firstOutput) →         SetLike.instMembership.1             ((let r := ZFSet.Definable₁.out fun y => y.pair (f y);               Quotient.map (PSet.image r) ⋯)               over)             (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input secondOutput) →           Eq firstOutput secondOutput)	ok
LRA.Set.MathlibZFSet.IsFunctionalSetOfIsFunc	LRA.Set.Constructions.Mathlib.ZFSet.FunctionSets	theorem	true	∀ {domain codomain relation : ZFSet}, domain.IsFunc codomain relation → LRA.Set.IsFunctionalSet ZFSet ZFSet relation	∀ {domain codomain relation : ZFSet},   And       (ZFSet.instPartialOrder.toPreorder.1.le relation         (Quot.lift           (fun x =>             Quot.mk PSet.setoid.r               (PSet.sep                 (fun y =>                   (fun z =>                       Exists fun a =>                         And (SetLike.instMembership.mem domain a)                           (Exists fun b =>                             And (SetLike.instMembership.mem codomain b)                               (And (Eq z (a.pair b)) ((fun x x_1 => True) a b))))                     (ZFSet.mk y))                 x))           ⋯ (ZFSet.instUnion.union domain codomain).powerset.powerset))       (∀ (z : ZFSet),         SetLike.instMembership.1 domain z →           Exists fun x =>             And               ((fun w =>                   SetLike.instMembership.1 relation                     (ZFSet.instInsert.1 (ZFSet.instSingleton.1 z)                       (ZFSet.instSingleton.1 (ZFSet.instInsert.insert z (ZFSet.instSingleton.singleton w)))))                 x)               (∀ (y : ZFSet),                 SetLike.instMembership.1 relation                     (ZFSet.instInsert.1 (ZFSet.instSingleton.1 z)                       (ZFSet.instSingleton.1 (ZFSet.instInsert.insert z (ZFSet.instSingleton.singleton y)))) →                   Eq y x)) →     And       (∀ (member : ZFSet),         SetLike.instMembership.1 relation member →           Exists fun input => Exists fun output => Eq member (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input output))       (∀ (input firstOutput secondOutput : ZFSet),         SetLike.instMembership.1 relation (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input firstOutput) →           SetLike.instMembership.1 relation (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input secondOutput) →             Eq firstOutput secondOutput)	ok
LRA.Set.MathlibZFSet.MemberOfFunsIffFunctional	LRA.Set.Constructions.Mathlib.ZFSet.FunctionSets	theorem	true	∀ (domain codomain relation : ZFSet),   Iff (SetLike.instMembership.mem (domain.funs codomain) relation)     (And (ZFSet.instPartialOrder.le relation (domain.prod codomain))       (And (LRA.Set.IsTotalOn ZFSet relation domain) (LRA.Set.IsSingleValued ZFSet ZFSet relation)))	∀ (domain codomain relation : ZFSet),   Iff     (SetLike.instMembership.1       (Quot.lift         (fun x =>           Quot.mk PSet.setoid.1             (PSet.mk (Subtype fun a => (fun y => domain.IsFunc codomain (ZFSet.mk y)) (x.Func a)) fun y =>               x.Func y.val))         ⋯ (Quotient.map PSet.powerset ZFSet.powerset._proof_1 (domain.prod codomain)))       relation)     (And       (ZFSet.instPartialOrder.toPreorder.1.le relation         (Quot.lift           (fun x =>             Quot.mk PSet.setoid.1               (PSet.mk                 (Subtype fun a =>                   (fun y =>                       (fun z =>                           Exists fun a =>                             And (SetLike.instMembership.mem domain a)                               (Exists fun b =>                                 And (SetLike.instMembership.mem codomain b)                                   (And (Eq z (a.pair b)) ((fun x x_1 => True) a b))))                         (ZFSet.mk y))                     (x.Func a))                 fun y => x.Func y.val))           ⋯ (Quotient.map PSet.powerset ZFSet.powerset._proof_1 (ZFSet.instUnion.union domain codomain).powerset)))       (And         (∀ (input : ZFSet),           SetLike.instMembership.1 domain input →             Exists fun output =>               SetLike.instMembership.1 relation (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input output))         (∀ (input firstOutput secondOutput : ZFSet),           SetLike.instMembership.1 relation (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input firstOutput) →             SetLike.instMembership.1 relation (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input secondOutput) →               Eq firstOutput secondOutput)))	ok
LRA.Set.MathlibZFSet.IsSingleValuedOfIsFunc	LRA.Set.Constructions.Mathlib.ZFSet.FunctionSets	theorem	true	∀ {domain codomain relation : ZFSet}, domain.IsFunc codomain relation → LRA.Set.IsSingleValued ZFSet ZFSet relation	∀ {domain codomain relation : ZFSet},   And       (ZFSet.instPartialOrder.toPreorder.1.le relation         (Quot.lift           (fun x =>             Quot.mk PSet.setoid.r               (PSet.sep                 (fun y =>                   (fun z =>                       Exists fun a =>                         And (SetLike.instMembership.mem domain a)                           (Exists fun b =>                             And (SetLike.instMembership.mem codomain b)                               (And (Eq z (a.pair b)) ((fun x x_1 => True) a b))))                     (ZFSet.mk y))                 x))           ⋯ (ZFSet.instUnion.union domain codomain).powerset.powerset))       (∀ (z : ZFSet),         SetLike.instMembership.1 domain z →           Exists fun x =>             And               ((fun w =>                   SetLike.instMembership.1 relation                     (ZFSet.instInsert.1 (ZFSet.instSingleton.1 z)                       (ZFSet.instSingleton.1 (ZFSet.instInsert.insert z (ZFSet.instSingleton.singleton w)))))                 x)               (∀ (y : ZFSet),                 SetLike.instMembership.1 relation                     (ZFSet.instInsert.1 (ZFSet.instSingleton.1 z)                       (ZFSet.instSingleton.1 (ZFSet.instInsert.insert z (ZFSet.instSingleton.singleton y)))) →                   Eq y x)) →     ∀ (input firstOutput secondOutput : ZFSet),       And (SetLike.instMembership.1 relation (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input firstOutput))           (SetLike.instMembership.1 relation (LRA.Set.MathlibZFSet.instHasPairingZFSet.1 input secondOutput)) →         Eq firstOutput secondOutput	ok
LRA.Set.MathlibZFSet.mem_symmetricDifference	LRA.Set.Constructions.Mathlib.ZFSet.Laws	theorem	true	∀ {A B z : ZFSet},   Iff (SetLike.instMembership.mem (LRA.Set.MathlibZFSet.SymmetricDifference A B) z)     (Or (And (SetLike.instMembership.mem A z) (Not (SetLike.instMembership.mem B z)))       (And (SetLike.instMembership.mem B z) (Not (SetLike.instMembership.mem A z))))	∀ {A B z : ZFSet},   Iff (SetLike.instMembership.1 (ZFSet.instUnion.1 (ZFSet.instSDiff.1 A B) (ZFSet.instSDiff.1 B A)) z)     (Or (And (SetLike.instMembership.1 A z) (SetLike.instMembership.1 B z → False))       (And (SetLike.instMembership.1 B z) (SetLike.instMembership.1 A z → False)))	ok
LRA.Set.MathlibZFSet.mem_countableUnion	LRA.Set.Constructions.Mathlib.ZFSet.Laws	theorem	true	∀ {family : Nat → ZFSet} {x : ZFSet},   Iff (SetLike.instMembership.mem (LRA.Set.MathlibZFSet.CountableUnion family) x)     (Exists fun index => SetLike.instMembership.mem (family index) x)	∀ {family : Nat → ZFSet} {x : ZFSet},   Iff     (SetLike.instMembership.1       (Quot.lift         (fun x =>           Quot.mk PSet.setoid.1             (PSet.mk ((x_1 : x.Type) × (x.Func x_1).Type) fun x_1 =>               PSet.sUnion.match_1 x (fun x => PSet) x_1 fun x_2 y => (x.Func x_2).Func y))         ⋯         (Quotient.mk PSet.setoid           (PSet.mk (Shrink Nat)             (Function.comp Quotient.out (Function.comp family (EquivLike.toFunLike.coe (equivShrink Nat).symm))))))       x)     (Exists fun index => SetLike.instMembership.1 (family index) x)	ok
LRA.Set.MathlibZFSet.symmetricDifference_eq_union_sdiff_inter	LRA.Set.Constructions.Mathlib.ZFSet.Laws	theorem	true	∀ (A B : ZFSet),   Eq (LRA.Set.MathlibZFSet.SymmetricDifference A B)     (ZFSet.instSDiff.sdiff (ZFSet.instUnion.union A B) (ZFSet.instInter.inter A B))	∀ (A B : ZFSet),   Eq (ZFSet.instUnion.1 (ZFSet.instSDiff.1 A B) (ZFSet.instSDiff.1 B A))     (ZFSet.instSDiff.1 (ZFSet.instUnion.1 A B) (ZFSet.instInter.1 A B))	ok
LRA.Set.MathlibZFSet.empty_symmetricDifference	LRA.Set.Constructions.Mathlib.ZFSet.Laws	theorem	true	∀ (A : ZFSet), Eq (LRA.Set.MathlibZFSet.SymmetricDifference ZFSet.instEmptyCollection.emptyCollection A) A	∀ (A : ZFSet),   Eq     (ZFSet.instUnion.1 (ZFSet.instSDiff.1 ZFSet.instEmptyCollection.1 A)       (ZFSet.instSDiff.1 A ZFSet.instEmptyCollection.1))     A	ok
LRA.Set.MathlibZFSet.symmetricDifference_empty	LRA.Set.Constructions.Mathlib.ZFSet.Laws	theorem	true	∀ (A : ZFSet), Eq (LRA.Set.MathlibZFSet.SymmetricDifference A ZFSet.instEmptyCollection.emptyCollection) A	∀ (A : ZFSet),   Eq     (ZFSet.instUnion.1 (ZFSet.instSDiff.1 A ZFSet.instEmptyCollection.1)       (ZFSet.instSDiff.1 ZFSet.instEmptyCollection.1 A))     A	ok
LRA.Set.MathlibZFSet.symmetricDifference_comm	LRA.Set.Constructions.Mathlib.ZFSet.Laws	theorem	true	∀ (A B : ZFSet), Eq (LRA.Set.MathlibZFSet.SymmetricDifference A B) (LRA.Set.MathlibZFSet.SymmetricDifference B A)	∀ (A B : ZFSet),   Eq (ZFSet.instUnion.1 (ZFSet.instSDiff.1 A B) (ZFSet.instSDiff.1 B A))     (ZFSet.instUnion.1 (ZFSet.instSDiff.1 B A) (ZFSet.instSDiff.1 A B))	ok
LRA.Set.MathlibZFSet.symmetricDifference_assoc	LRA.Set.Constructions.Mathlib.ZFSet.Laws	theorem	true	∀ (A B C : ZFSet),   Eq (LRA.Set.MathlibZFSet.SymmetricDifference (LRA.Set.MathlibZFSet.SymmetricDifference A B) C)     (LRA.Set.MathlibZFSet.SymmetricDifference A (LRA.Set.MathlibZFSet.SymmetricDifference B C))	∀ (A B C : ZFSet),   Eq     (ZFSet.instUnion.1 (ZFSet.instSDiff.1 (ZFSet.instUnion.1 (ZFSet.instSDiff.1 A B) (ZFSet.instSDiff.1 B A)) C)       (ZFSet.instSDiff.1 C (ZFSet.instUnion.1 (ZFSet.instSDiff.1 A B) (ZFSet.instSDiff.1 B A))))     (ZFSet.instUnion.1 (ZFSet.instSDiff.1 A (ZFSet.instUnion.1 (ZFSet.instSDiff.1 B C) (ZFSet.instSDiff.1 C B)))       (ZFSet.instSDiff.1 (ZFSet.instUnion.1 (ZFSet.instSDiff.1 B C) (ZFSet.instSDiff.1 C B)) A))	ok
LRA.Set.MathlibZFSet.symmetricDifference_self	LRA.Set.Constructions.Mathlib.ZFSet.Laws	theorem	true	∀ (A : ZFSet), Eq (LRA.Set.MathlibZFSet.SymmetricDifference A A) ZFSet.instEmptyCollection.emptyCollection	∀ (A : ZFSet), Eq (ZFSet.instUnion.1 (ZFSet.instSDiff.1 A A) (ZFSet.instSDiff.1 A A)) ZFSet.instEmptyCollection.1	ok
LRA.Set.MathlibZFSet.symmetricDifference_eq_empty_iff	LRA.Set.Constructions.Mathlib.ZFSet.Laws	theorem	true	∀ (A B : ZFSet),   Iff (Eq (LRA.Set.MathlibZFSet.SymmetricDifference A B) ZFSet.instEmptyCollection.emptyCollection) (Eq A B)	∀ (A B : ZFSet),   Iff (Eq (ZFSet.instUnion.1 (ZFSet.instSDiff.1 A B) (ZFSet.instSDiff.1 B A)) ZFSet.instEmptyCollection.1) (Eq A B)	ok
